Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV51AP001§3217121§MAINTINT;28314178;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV51AP001§3217122§MAINTAL;28314203;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV51AP001§3217122§MAINTINT;28314659;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;4852.02;195;23MAV51AP001§§XQ11;28314668;23МНГ-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;215.0;195;23MAV51AP001§§XQ12;28314667;23МНГ-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;4852.02;195;23MAV51AP001§§XQ13;28314778;23МНГ-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;215.0;195;23MAV51AP001§§XQ14;28314777;23МНГ-1;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.26041666;195;23MAV51CE002§§XQ01;28312547;I 23МНГ-1;А;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV52AP001§3217121§MAINTAL;28314445;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV52AP001§3217121§MAINTINT;28314631;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV52AP001§3217122§MAINTAL;28314285;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV52AP001§3217122§MAINTINT;28314156;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;2184.01;227;23MAV52AP001§§XQ11;28314781;23МНГ-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;148.0;227;23MAV52AP001§§XQ12;28314783;23МНГ-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;2184.01;227;23MAV52AP001§§XQ13;28314784;23МНГ-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;148.0;227;23MAV52AP001§§XQ14;28314823;23МНГ-2;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.5787035;195;23MAV52CE002§§XQ01;28312387;I 23МНГ-2;А;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.1574074;195;23MAV60CP001§§XQ01;28312622;P МСЛ НАП КОЛ ГПД;МПа;1;0.0;16.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV70AP001§3217121§MAINTAL;28314036;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV70AP001§3217121§MAINTINT;28314293;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV70AP001§3217122§MAINTAL;28314552;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV70AP001§3217122§MAINTINT;28314638;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;112.34;195;23MAV70AP001§§XQ11;28314797;23НФМС;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;136.0;195;23MAV70AP001§§XQ12;28314792;23НФМС;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;112.34;195;23MAV70AP001§§XQ13;28314795;23НФМС;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;136.0;195;23MAV70AP001§§XQ14;28314802;23НФМС;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.12811688;195;23MAV70CE002§§XQ01;28312279;I 23НФМС;А;1;0.0;50.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV72AC001§3217121§MAINTAL;28314283;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV72AC001§3217121§MAINTINT;28314791;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV72AC001§3217122§MAINTAL;28314381;Maintenance Alarm Limit;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.0;227;23MAV72AC001§3217122§MAINTINT;28314841;Maintenance Interval (hours);;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;90.53;195;23MAV72AC001§§XQ11;28314608;ЭН МСЛ СМЗ;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;90.0;195;23MAV72AC001§§XQ12;28314610;ЭН МСЛ СМЗ;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;90.53;195;23MAV72AC001§§XQ13;28314604;ЭН МСЛ СМЗ;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;90.0;195;23MAV72AC001§§XQ14;28314606;ЭН МСЛ СМЗ;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.9837963;195;23MAV72CE002§§XQ01;28312570;I ЭН МСЛ СМЗ;А;1;0.0;200.0;
2025.10.27 00:00:00.000 GMT+00:00;3.7640936;195;23MAW05CF001§§XQ01;28312358;F П УПЛ ПТ;т/ч;1;0.0;6.0;
2025.10.27 00:00:00.000 GMT+00:00;0.41245967;195;23MAW05CP001§§XQ01;28312581;P П УПЛ;МПа;1;0.0;1.0;
2025.10.27 00:00:00.000 GMT+00:00;0.45862013;195;23MAW05CP002§§XQ01;28312465;P П УПЛ ПТ;МПа;1;0.0;1.0;
2025.10.27 00:00:00.000 GMT+00:00;0.43611962;195;23MAW05CP901§§XQ01;28312433;СР P ЭЖ;МПа;1;0.0;1.0;
2025.10.27 00:00:00.000 GMT+00:00;218.1;195;23MAW05CT001§§XQ01;28312475;T П СУПЛ;°C;1;0.0;300.0;
2025.10.27 00:00:00.000 GMT+00:00;218.0;195;23MAW05CT002§§XQ01;28312555;T П СУПЛ;°C;1;0.0;300.0;
2025.10.27 00:00:00.000 GMT+00:00;4.235834;195;23MAW05DP001§244790§OUT;28312629;Output Value;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;0.47800004;227;23MAW05DP001§§OUT;28312584;РЕГ P ПАР ЭЖЕКТОРОВ;МПа;1;0.2;0.8;
2025.10.27 00:00:00.000 GMT+00:00;-9.997107;35;23MAW10CG801§§XQ01;28312404;КЛ РЕГ ПОД П УПЛ;%;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;140.21802;195;23MAW10CP001§§XQ01;28312527;P П УПЛ ПТ;кПа;1;0.0;250.0;
2025.10.27 00:00:00.000 GMT+00:00;139.68425;195;23MAW10CP002§§XQ01;28312491;P П УПЛ ПТ;кПа;1;0.0;250.0;
2025.10.27 00:00:00.000 GMT+00:00;145.41364;195;23MAW10CP003§§XQ01;28312543;P П УПЛ ПТ;кПа;1;0.0;250.0;
2025.10.27 00:00:00.000 GMT+00:00;3.0;227;23MAW10CP901§1118019§O_MODE;28312351;Active Output Mode;;1;0.0;100.0;
2025.10.27 00:00:00.000 GMT+00:00;142.60446;195;23MAW10CP901§§XQ01;28312458;P КОЛ УПЛ ЛОГ УПР;кПа;1;0.0;250.0;
