Timestamp;Value;Quality;Tagname;TagId;Description;Engineering Unit;Project Status;Range Low;Range High;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT119§SP_THH§OUT;28312189;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT119§SP_TH§OUT;28312210;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;73.697914;195;L0EKG21CT119§§OUT;28312366;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.7465286;195;L0EKG21CT120§§XQ01;28312909;ТЕМПЕРАТУРА НА ВСАСЕ (2 из 3);°C;1;-30.0;300.0;
2024.12.18 00:00:00.000 GMT+00:00;0.46006966;195;L0EKG21CT121§§XQ01;28312859;ТЕМПЕРАТУРА НА ВСАСЕ (2 из 3);°C;1;-30.0;300.0;
2024.12.18 00:00:00.000 GMT+00:00;0.26909828;195;L0EKG21CT122§§XQ01;28312907;ТЕМПЕРАТУРА НА ВСАСЕ (2 из 3);°C;1;-30.0;300.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT123§SP_THH§OUT;28312045;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT123§SP_TH§OUT;28312643;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;68.20023;195;L0EKG21CT123§§OUT;28312376;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT124§SP_TH§OUT;28311974;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;48.680557;195;L0EKG21CT124§§OUT;28312537;Output Value;°C;1;-30.0;300.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT125§SP_TH§OUT;28312527;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;80.859375;195;L0EKG21CT125§§OUT;28312632;Output Value;°C;1;-30.0;300.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT126§SP_THH§OUT;28312007;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT126§SP_TH§OUT;28312175;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;76.01273;195;L0EKG21CT126§§OUT;28312522;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;123.63716;195;L0EKG21CT127§§OUT;28311788;Output Value;°C;1;-30.0;300.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT128§SP_THH§OUT;28312245;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT128§SP_TH§OUT;28312149;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;86.140045;195;L0EKG21CT128§§OUT;28311858;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT130§SP_THH§OUT;28312297;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT130§SP_TH§OUT;28312119;Output Value;°C;2;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;81.215996;195;L0EKG21CT130§§OUT;28312143;Output Value;°C;1;-50.0;450.0;
2024.12.18 00:00:00.000 GMT+00:00;0.0;11;L0EKG21CT131§SP_TH§OUT;28311782;Output Value;°C;2;-50.0;450.0;
